DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2022-04-14,140.71,20220700,141.98,20220500,140.71,20220700
2022-04-18,143.25,20220700,144.74,20220500,143.25,20220700
2022-04-19,138.33,20220700,139.68,20220500,138.33,20220700
2022-04-20,138.88,20220700,140.39,20220500,138.88,20220700
2022-04-21,137.89,20220700,138.59,20220500,137.89,20220700
2022-04-22,135.85,20220700,139.46,20220500,135.85,20220700
2022-04-25,135.41,20220700,141.41,20220500,135.41,20220700
2022-04-26,124.83,20221000,135.68,20220700,124.83,20221000
2022-04-27,128.23,20221000,140.68,20220700,128.23,20221000
2022-04-28,130.75,20221000,147.68,20220700,130.75,20221000
2022-04-29,128.66,20221000,145.63,20220700,128.66,20221000
2022-05-02,132.45,20221000,150.81,20220700,132.45,20221000
2022-05-03,133.4,20221000,150.08,20220700,133.4,20221000
2022-05-04,136.21,20221000,154.76,20220700,136.21,20221000
2022-05-05,133.19,20221000,148.76,20220700,133.19,20221000
2022-05-06,130.18,20221000,143.61,20220700,130.18,20221000
2022-05-09,130.18,20221000,142.93,20220700,130.18,20221000
2022-05-10,130.77,20221000,142.94,20220700,130.77,20221000
2022-05-11,131.05,20221000,143.6,20220700,131.05,20221000
2022-05-12,134.13,20221000,145.53,20220700,134.13,20221000
2022-05-13,134.7,20221000,145.2,20220700,134.7,20221000
2022-05-16,139.61,20221000,150.65,20220700,139.61,20221000
2022-05-17,139.01,20221000,148.46,20220700,139.01,20221000
2022-05-18,136.05,20221000,144.47,20220700,136.05,20221000
2022-05-19,134.97,20221000,147.7,20220700,134.97,20221000
2022-05-20,131.78,20221000,142.27,20220700,131.78,20221000
2022-05-23,132.61,20221000,142.75,20220700,132.61,20221000
2022-05-24,130.51,20221000,141.54,20220700,130.51,20221000
2022-05-25,133.76,20221000,145.16,20220700,133.76,20221000
2022-05-26,131.52,20221000,140.61,20220700,131.52,20221000
2022-05-27,130.55,20221000,139.42,20220700,130.55,20221000
2022-05-31,130.08,20221000,138.98,20220700,130.08,20221000
2022-06-01,126.6,20221000,136.06,20220700,126.6,20221000
2022-06-02,128.75,20221000,139.11,20220700,128.75,20221000
2022-06-03,126.66,20221000,138.18,20220700,126.66,20221000
2022-06-06,127.92,20221000,137.74,20220700,127.92,20221000
2022-06-07,128.02,20221000,136.95,20220700,128.02,20221000
2022-06-08,130.23,20221000,140.62,20220700,130.23,20221000
2022-06-09,132.07,20221000,146.51,20220700,132.07,20221000
2022-06-10,130.06,20221000,145.06,20220700,130.06,20221000
2022-06-13,129.63,20221000,145.66,20220700,129.63,20221000
2022-06-14,127.56,20221000,143.48,20220700,127.56,20221000
2022-06-15,125.12,20221000,143.18,20220700,125.12,20221000
2022-06-16,126.13,20221000,143.53,20220700,126.13,20221000
2022-06-17,125.14,20221000,143.45,20220700,125.14,20221000
2022-06-21,120.66,20221000,143.51,20220700,120.66,20221000
2022-06-22,114.66,20221000,143.32,20220700,114.66,20221000
2022-06-23,109.01,20221000,136.32,20220700,109.01,20221000
2022-06-24,107.15,20221000,103.76,20220700,107.15,20221000
2022-06-27,94.05,20221200,103.15,20221000,94.05,20221200
2022-06-28,93.48,20221200,101.39,20221000,93.48,20221200
2022-06-29,97.48,20221200,104.98,20221000,97.48,20221200
2022-06-30,98.84,20221200,105.64,20221000,98.84,20221200
2022-07-01,97.48,20221200,105.38,20221000,97.48,20221200
2022-07-05,93.48,20221200,101.38,20221000,93.48,20221200
2022-07-06,88.61,20221200,96.39,20221000,88.61,20221200
2022-07-07,91.88,20221200,99.82,20221000,91.88,20221200
2022-07-08,95.63,20221200,102.61,20221000,95.63,20221200
2022-07-11,94.84,20221200,102.44,20221000,94.84,20221200
2022-07-12,90.84,20221200,98.44,20221000,90.84,20221200
2022-07-13,87.71,20221200,95.41,20221000,87.71,20221200
2022-07-14,83.71,20221200,91.41,20221000,83.71,20221200
2022-07-15,88.71,20221200,96.41,20221000,88.71,20221200
2022-07-18,93.0,20221200,100.42,20221000,93.0,20221200
2022-07-19,92.38,20221200,100.2,20221000,92.38,20221200
2022-07-20,92.81,20221200,100.38,20221000,92.81,20221200
2022-07-21,91.6,20221200,99.6,20221000,91.6,20221200
2022-07-22,90.89,20221200,99.43,20221000,90.89,20221200
2022-07-25,91.06,20221200,97.52,20221000,91.06,20221200
2022-07-26,94.48,20221200,99.69,20221000,94.48,20221200
2022-07-27,95.07,20221200,99.83,20221000,95.07,20221200
2022-07-28,96.21,20221200,102.37,20221000,96.21,20221200
2022-07-29,96.74,20221200,103.13,20221000,96.74,20221200
2022-08-01,94.06,20221200,100.29,20221000,94.06,20221200
2022-08-02,94.81,20221200,100.87,20221000,94.81,20221200
2022-08-03,94.43,20221200,100.36,20221000,94.43,20221200
2022-08-04,94.62,20221200,100.12,20221000,94.62,20221200
2022-08-05,96.13,20221200,101.68,20221000,96.13,20221200
2022-08-08,95.59,20221200,101.58,20221000,95.59,20221200
2022-08-09,99.07,20221200,104.54,20221000,99.07,20221200
2022-08-10,100.94,20221200,106.75,20221000,100.94,20221200
2022-08-11,104.59,20221200,110.44,20221000,104.59,20221200
2022-08-12,108.59,20221200,114.44,20221000,108.59,20221200
2022-08-15,113.59,20221200,119.44,20221000,113.59,20221200
2022-08-16,116.85,20221200,122.25,20221000,116.85,20221200
2022-08-17,113.54,20221200,118.32,20221000,113.54,20221200
2022-08-18,112.7,20221200,117.12,20221000,112.7,20221200
2022-08-19,116.01,20221200,119.75,20221000,116.01,20221200
2022-08-22,114.14,20221200,117.89,20221000,114.14,20221200
2022-08-23,112.23,20221200,116.26,20221000,112.23,20221200
2022-08-24,114.07,20221200,117.57,20221000,114.07,20221200
2022-08-25,114.11,20221200,117.18,20221000,114.11,20221200
2022-08-26,117.68,20221200,122.12,20221000,117.68,20221200
2022-08-29,117.16,20221200,122.02,20221000,117.16,20221200
2022-08-30,112.32,20221200,117.47,20221000,112.32,20221200
2022-08-31,113.21,20221200,118.29,20221000,113.21,20221200
2022-09-01,108.21,20221200,113.29,20221000,108.21,20221200
2022-09-02,103.21,20221200,108.39,20221000,103.21,20221200
2022-09-06,103.55,20221200,108.29,20221000,103.55,20221200
2022-09-07,101.62,20221200,106.1,20221000,101.62,20221200
2022-09-08,103.84,20221200,108.32,20221000,103.84,20221200
2022-09-09,104.84,20221200,109.52,20221000,104.84,20221200
2022-09-12,105.71,20221200,110.21,20221000,105.71,20221200
2022-09-13,102.32,20221200,106.32,20221000,102.32,20221200
2022-09-14,102.71,20221200,107.09,20221000,102.71,20221200
2022-09-15,103.29,20221200,105.24,20221000,103.29,20221200
2022-09-16,99.29,20221200,101.24,20221000,99.29,20221200
2022-09-19,96.04,20221200,97.54,20221000,96.04,20221200
2022-09-20,93.33,20221200,93.54,20221000,93.33,20221200
2022-09-21,96.92,20221200,97.25,20221000,96.92,20221200
2022-09-22,96.54,20221200,96.83,20221000,96.54,20221200
2022-09-23,92.54,20221200,94.49,20221000,92.54,20221200
2022-09-26,88.37,20221200,90.32,20221000,88.37,20221200
2022-09-27,85.39,20230300,88.09,20221200,85.39,20230300
2022-09-28,85.85,20230300,88.49,20221200,85.85,20230300
2022-09-29,82.73,20230300,85.16,20221200,82.73,20230300
2022-09-30,83.45,20230300,85.34,20221200,83.45,20230300
2022-10-03,82.19,20230300,84.2,20221200,82.19,20230300
2022-10-04,86.19,20230300,88.2,20221200,86.19,20230300
2022-10-05,81.74,20230300,83.23,20221200,81.74,20230300
2022-10-06,81.44,20230300,82.9,20221200,81.44,20230300
2022-10-07,82.66,20230300,84.23,20221200,82.66,20230300
2022-10-10,86.66,20230300,88.23,20221200,86.66,20230300
2022-10-11,87.31,20230300,88.86,20221200,87.31,20230300
2022-10-12,83.47,20230300,84.92,20221200,83.47,20230300
2022-10-13,83.49,20230300,84.79,20221200,83.49,20230300
2022-10-14,81.99,20230300,83.15,20221200,81.99,20230300
2022-10-17,81.99,20230300,83.09,20221200,81.99,20230300
2022-10-18,81.44,20230300,82.29,20221200,81.44,20230300
2022-10-19,77.97,20230300,78.29,20221200,77.97,20230300
2022-10-20,77.26,20230300,77.4,20221200,77.26,20230300
2022-10-21,78.55,20230300,79.13,20221200,78.55,20230300
2022-10-24,75.74,20230300,76.13,20221200,75.74,20230300
2022-10-25,77.94,20230300,78.47,20221200,77.94,20230300
2022-10-26,77.38,20230300,77.82,20221200,77.38,20230300
2022-10-27,74.81,20230300,75.11,20221200,74.81,20230300
2022-10-28,72.07,20230300,72.11,20221200,72.07,20230300
2022-10-31,71.64,20230300,72.0,20221200,71.64,20230300
2022-11-01,74.64,20230300,75.0,20221200,74.64,20230300
2022-11-02,78.64,20230300,79.0,20221200,78.64,20230300
2022-11-03,82.17,20230300,83.0,20221200,82.17,20230300
2022-11-04,85.67,20230300,86.93,20221200,85.67,20230300
2022-11-07,85.83,20230300,87.49,20221200,85.83,20230300
2022-11-08,85.74,20230300,87.68,20221200,85.74,20230300
2022-11-09,84.73,20230300,86.5,20221200,84.73,20230300
2022-11-10,84.56,20230300,86.38,20221200,84.56,20230300
2022-11-11,86.33,20230300,88.2,20221200,86.33,20230300
2022-11-14,83.62,20230300,85.28,20221200,83.62,20230300
2022-11-15,86.97,20230300,88.74,20221200,86.97,20230300
2022-11-16,86.76,20230300,88.44,20221200,86.76,20230300
2022-11-17,85.28,20230300,87.04,20221200,85.28,20230300
2022-11-18,83.78,20230300,85.16,20221200,83.78,20230300
2022-11-21,79.78,20230300,81.16,20221200,79.78,20230300
2022-11-22,82.42,20230300,83.22,20221200,82.42,20230300
2022-11-23,82.9,20230300,83.94,20221200,82.9,20230300
2022-11-25,79.53,20230500,80.18,20230300,79.53,20230500
2022-11-28,78.39,20230500,78.95,20230300,78.39,20230500
2022-11-29,80.03,20230500,80.61,20230300,80.03,20230500
2022-11-30,84.03,20230500,84.61,20230300,84.03,20230500
2022-12-01,84.15,20230500,84.85,20230300,84.15,20230500
2022-12-02,82.56,20230500,83.2,20230300,82.56,20230500
2022-12-05,83.23,20230500,83.86,20230300,83.23,20230500
2022-12-06,84.18,20230500,84.59,20230300,84.18,20230500
2022-12-07,81.69,20230500,81.83,20230300,81.69,20230500
2022-12-08,80.65,20230500,80.85,20230300,80.65,20230500
2022-12-09,80.9,20230500,80.95,20230300,80.9,20230500
2022-12-12,79.48,20230500,79.39,20230300,79.48,20230500
2022-12-13,81.67,20230500,81.63,20230300,81.67,20230500
2022-12-14,81.43,20230500,81.37,20230300,81.43,20230500
2022-12-15,81.24,20230500,81.03,20230300,81.24,20230500
2022-12-16,82.08,20230500,81.92,20230300,82.08,20230500
2022-12-19,83.96,20230500,84.08,20230300,83.96,20230500
2022-12-20,87.15,20230500,87.84,20230300,87.15,20230500
2022-12-21,87.63,20230500,88.3,20230300,87.63,20230500
2022-12-22,83.85,20230500,84.3,20230300,83.85,20230500
2022-12-23,85.18,20230500,85.21,20230300,85.18,20230500
2022-12-27,84.13,20230500,84.24,20230300,84.13,20230500
2022-12-28,83.3,20230500,83.26,20230300,83.3,20230500
2022-12-29,82.73,20230500,82.64,20230300,82.73,20230500
2022-12-30,83.45,20230500,83.37,20230300,83.45,20230500
2023-01-03,83.1,20230500,83.14,20230300,83.1,20230500
2023-01-04,80.52,20230500,80.44,20230300,80.52,20230500
2023-01-05,82.62,20230500,82.58,20230300,82.62,20230500
2023-01-06,85.65,20230500,85.68,20230300,85.65,20230500
2023-01-09,86.14,20230500,86.22,20230300,86.14,20230500
2023-01-10,84.84,20230500,84.76,20230300,84.84,20230500
2023-01-11,84.39,20230500,84.26,20230300,84.39,20230500
2023-01-12,82.27,20230500,82.04,20230300,82.27,20230500
2023-01-13,82.6,20230500,82.29,20230300,82.6,20230500
2023-01-17,83.08,20230500,82.82,20230300,83.08,20230500
2023-01-18,85.18,20230500,84.81,20230300,85.18,20230500
2023-01-19,83.86,20230500,83.39,20230300,83.86,20230500
2023-01-20,87.06,20230500,86.7,20230300,87.06,20230500
2023-01-23,87.79,20230500,87.39,20230300,87.79,20230500
2023-01-24,86.78,20230500,86.24,20230300,86.78,20230500
2023-01-25,87.24,20230500,86.66,20230300,87.24,20230500
2023-01-26,88.02,20230500,87.5,20230300,88.02,20230500
2023-01-27,87.45,20230500,86.89,20230300,87.45,20230500
2023-01-30,85.74,20230500,85.1,20230300,85.74,20230500
2023-01-31,86.95,20230500,86.22,20230300,86.95,20230500
2023-02-01,86.34,20230500,85.61,20230300,86.34,20230500
2023-02-02,87.1,20230500,86.39,20230300,87.1,20230500
2023-02-03,86.72,20230700,86.11,20230500,86.72,20230700
2023-02-06,84.85,20230700,84.11,20230500,84.85,20230700
2023-02-07,87.06,20230700,86.38,20230500,87.06,20230700
2023-02-08,86.64,20230700,86.0,20230500,86.64,20230700
2023-02-09,86.45,20230700,85.94,20230500,86.45,20230700
2023-02-10,86.07,20230700,85.58,20230500,86.07,20230700
2023-02-13,86.22,20230700,85.79,20230500,86.22,20230700
2023-02-14,86.16,20230700,85.7,20230500,86.16,20230700
2023-02-15,83.6,20230700,82.87,20230500,83.6,20230700
2023-02-16,82.76,20230700,82.0,20230500,82.76,20230700
2023-02-17,82.35,20230700,81.5,20230500,82.35,20230700
2023-02-21,82.37,20230700,81.53,20230500,82.37,20230700
2023-02-22,82.52,20230700,81.88,20230500,82.52,20230700
2023-02-23,82.63,20230700,82.16,20230500,82.63,20230700
2023-02-24,85.08,20230700,84.9,20230500,85.08,20230700
2023-02-27,85.07,20230700,84.8,20230500,85.07,20230700
2023-02-28,84.46,20230700,84.03,20230500,84.46,20230700
2023-03-01,86.01,20230700,85.66,20230500,86.01,20230700
2023-03-02,84.41,20230700,83.71,20230500,84.41,20230700
2023-03-03,84.79,20230700,84.17,20230500,84.79,20230700
2023-03-06,85.44,20230700,84.71,20230500,85.44,20230700
2023-03-07,83.58,20230700,82.77,20230500,83.58,20230700
2023-03-08,83.25,20230700,82.62,20230500,83.25,20230700
2023-03-09,82.89,20230700,82.18,20230500,82.89,20230700
2023-03-10,78.94,20230700,78.18,20230500,78.94,20230700
2023-03-13,81.65,20230700,81.18,20230500,81.65,20230700
2023-03-14,81.93,20230700,81.37,20230500,81.93,20230700
2023-03-15,79.81,20230700,79.11,20230500,79.81,20230700
2023-03-16,79.7,20230700,79.16,20230500,79.7,20230700
2023-03-17,78.44,20230700,77.83,20230500,78.44,20230700
2023-03-20,77.7,20230700,77.22,20230500,77.7,20230700
2023-03-21,78.45,20230700,77.85,20230500,78.45,20230700
2023-03-22,78.89,20230700,78.28,20230500,78.89,20230700
2023-03-23,78.19,20230700,77.58,20230500,78.19,20230700
2023-03-24,77.17,20230700,76.54,20230500,77.17,20230700
2023-03-27,79.99,20230700,79.52,20230500,79.99,20230700
2023-03-28,82.97,20230700,82.52,20230500,82.97,20230700
2023-03-29,83.2,20230700,82.76,20230500,83.2,20230700
2023-03-30,83.87,20230700,83.5,20230500,83.87,20230700
2023-03-31,83.1,20230700,82.78,20230500,83.1,20230700
2023-04-03,82.98,20231000,82.64,20230700,82.92,20231200
2023-04-04,81.84,20231000,81.38,20230700,81.74,20231200
2023-04-05,81.72,20231000,81.29,20230700,81.62,20231200
2023-04-06,83.6,20231000,83.47,20230700,83.24,20231200
2023-04-10,83.11,20231000,82.73,20230700,82.63,20231200
2023-04-11,83.16,20231000,82.91,20230700,82.9,20231200
2023-04-12,82.54,20231000,82.39,20230700,82.43,20231200
2023-04-13,83.55,20231000,83.19,20230700,82.88,20231200
2023-04-14,83.47,20231000,82.93,20230700,82.8,20231200
2023-04-17,83.52,20231000,83.28,20230700,82.88,20231200
2023-04-18,84.98,20231000,84.83,20230700,84.21,20231200
2023-04-19,84.01,20231000,83.65,20230700,83.5,20231200
2023-04-20,81.06,20231000,80.09,20230700,80.58,20231200
2023-04-21,81.15,20231000,80.15,20230700,80.38,20231200
2023-04-24,81.66,20231000,80.69,20230700,81.28,20231200
2023-04-25,79.87,20231000,78.62,20230700,79.37,20231200
2023-04-26,79.69,20231000,78.36,20230700,79.16,20231200
2023-04-27,81.04,20231000,80.4,20230700,80.62,20231200
2023-04-28,81.75,20231000,80.8,20230700,81.1,20231200
2023-05-01,81.96,20231000,81.31,20230700,81.21,20231200
2023-05-02,81.15,20231000,80.37,20230700,80.49,20231200
2023-05-03,79.51,20231000,78.76,20230700,79.04,20231200
2023-05-04,82.16,20231000,81.76,20230700,81.4,20231200
2023-05-05,84.02,20231000,83.9,20230700,83.24,20231200
2023-05-08,83.85,20231000,83.3,20230700,83.0,20231200
2023-05-09,81.59,20231000,80.99,20230700,81.01,20231200
2023-05-10,81.24,20231000,80.76,20230700,80.76,20231200
2023-05-11,80.15,20231000,79.62,20230700,79.6,20231200
2023-05-12,80.87,20231000,80.53,20230700,80.15,20231200
2023-05-15,82.53,20231000,82.37,20230700,81.78,20231200
2023-05-16,83.51,20231000,83.38,20230700,82.5,20231200
2023-05-17,84.75,20231000,86.94,20230700,83.89,20231200
2023-05-18,84.53,20231000,86.66,20230700,83.72,20231200
2023-05-19,84.83,20231000,86.72,20230700,83.89,20231200
2023-05-22,84.32,20231000,85.32,20230700,83.38,20231200
2023-05-23,83.37,20231000,84.35,20230700,82.44,20231200
2023-05-24,80.64,20231000,81.72,20230700,80.28,20231200
2023-05-25,78.89,20231000,80.12,20230700,78.5,20231200
2023-05-26,81.03,20231000,83.35,20230700,80.54,20231200
2023-05-30,80.91,20231000,83.99,20230700,80.21,20231200
2023-05-31,80.31,20231000,83.48,20230700,79.47,20231200
2023-06-01,82.31,20231000,86.42,20230700,81.58,20231200
2023-06-02,82.82,20231000,86.05,20230700,81.85,20231200
2023-06-05,82.42,20231000,84.79,20230700,81.42,20231200
2023-06-06,83.22,20231000,85.34,20230700,81.78,20231200
2023-06-07,81.02,20240300,81.23,20231200,81.02,20240300
2023-06-08,81.46,20240300,81.63,20231200,81.46,20240300
2023-06-09,81.61,20240300,81.82,20231200,81.61,20240300
2023-06-12,81.36,20240300,81.32,20231200,81.36,20240300
2023-06-13,81.11,20240300,81.02,20231200,81.11,20240300
2023-06-14,80.18,20240300,80.11,20231200,80.18,20240300
2023-06-15,79.71,20240300,79.6,20231200,79.71,20240300
2023-06-16,80.2,20240300,80.1,20231200,80.2,20240300
2023-06-20,80.79,20240300,80.7,20231200,80.79,20240300
2023-06-21,80.7,20240300,80.52,20231200,80.7,20240300
2023-06-22,80.29,20240300,80.15,20231200,80.29,20240300
2023-06-23,78.88,20240300,78.67,20231200,78.88,20240300
2023-06-26,78.05,20240300,77.86,20231200,78.05,20240300
2023-06-27,77.3,20240300,77.06,20231200,77.3,20240300
2023-06-28,77.55,20240300,77.36,20231200,77.55,20240300
2023-06-29,79.04,20240300,79.03,20231200,79.04,20240300
2023-06-30,80.25,20240300,80.37,20231200,80.25,20240300
2023-07-03,81.24,20240300,81.41,20231200,81.24,20240300
2023-07-05,80.05,20240300,80.23,20231200,80.05,20240300
2023-07-06,79.79,20240300,79.88,20231200,79.79,20240300
2023-07-07,80.98,20240300,81.17,20231200,80.98,20240300
2023-07-10,79.39,20240300,79.25,20231200,79.39,20240300
2023-07-11,81.88,20240300,82.12,20231200,81.88,20240300
2023-07-12,81.73,20240300,81.65,20231200,81.73,20240300
2023-07-13,81.75,20240300,81.68,20231200,81.75,20240300
2023-07-14,81.35,20240300,81.22,20231200,81.35,20240300
2023-07-17,82.04,20240300,82.13,20231200,82.04,20240300
2023-07-18,82.22,20240300,82.25,20231200,82.22,20240300
2023-07-19,83.63,20240300,83.75,20231200,83.63,20240300
2023-07-20,84.3,20240300,84.31,20231200,84.3,20240300
2023-07-21,84.43,20240300,84.48,20231200,84.43,20240300
2023-07-24,85.15,20240300,85.16,20231200,85.15,20240300
2023-07-25,86.99,20240300,87.07,20231200,86.99,20240300
2023-07-26,87.92,20240300,87.93,20231200,87.92,20240300
2023-07-27,84.57,20240300,84.38,20231200,84.57,20240300
2023-07-28,84.41,20240300,84.26,20231200,84.41,20240300
2023-07-31,84.75,20240300,84.72,20231200,84.75,20240300
2023-08-01,86.35,20240300,86.22,20231200,86.35,20240300
2023-08-02,84.75,20240300,84.59,20231200,84.75,20240300
2023-08-03,84.81,20240300,84.7,20231200,84.81,20240300
2023-08-04,84.4,20240300,84.29,20231200,84.4,20240300
2023-08-07,85.45,20240300,85.34,20231200,85.45,20240300
2023-08-08,85.27,20240300,85.2,20231200,85.27,20240300
2023-08-09,85.42,20240300,85.35,20231200,85.42,20240300
2023-08-10,86.15,20240300,86.15,20231200,86.15,20240300
2023-08-11,87.67,20240300,87.89,20231200,87.67,20240300
2023-08-14,86.31,20240300,86.47,20231200,86.31,20240300
2023-08-15,85.01,20240300,85.1,20231200,85.01,20240300
2023-08-16,84.64,20240300,84.72,20231200,84.64,20240300
2023-08-17,83.58,20240300,83.61,20231200,83.58,20240300
2023-08-18,83.55,20240300,83.62,20231200,83.55,20240300
2023-08-21,83.66,20240300,83.71,20231200,83.66,20240300
2023-08-22,84.29,20240300,84.36,20231200,84.29,20240300
2023-08-23,85.69,20240300,85.82,20231200,85.69,20240300
2023-08-24,86.04,20240300,86.09,20231200,86.04,20240300
2023-08-25,87.19,20240300,87.31,20231200,87.19,20240300
2023-08-28,86.73,20240300,86.87,20231200,86.73,20240300
